deployment,exp_id,val_id,game_name,game_number,message,passed_count,chain,generation,received_messages,received_from_id,edit_distance
COGSCI21-LIVINGDOC-ITER-FR-1,Syn5edDgO,Hyxn5x_Dld,plaqueattack_v1,8,"Do not let the orange squares (purple spawner) hit the yellow squares, and the brown squares (pink spawner) to hit the red squares. Having all targets hit will make you lose a life. Press space to shoot bullets at the orange and brown squares to prevent them from going where they want to go.",0,Bkh-iyIgu,7,"[""Avoid the orange squares, you will lose points! Just that!""]",BkYkm7Dl_,244
COGSCI21-LIVINGDOC-ITER-FR-1,Syn5edDgO,Hyxn5x_Dld,avoid_george_v1,9,Use the spacebar to turn the purple squares back to green and avoid the beige square. you need to be fast about it.,0,Bkh-iyIgu,7,"[""Use the spacebar to turn the purple squares back to green and avoid the beige square. you need to be fast about it""]",BkYkm7Dl_,1
COGSCI21-LIVINGDOC-ITER-FR-1,Bko_3kLg_,B1xsun1IgO,explore_exploit_v1,0,"It seems that light blue blocks are impassable, go for green blocks first.",1,Bko_3kLg_,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,Bko_3kLg_,B1xsun1IgO,preconditions_v1,1,Green blocks will end life.,1,Bko_3kLg_,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,Bko_3kLg_,B1xsun1IgO,relational_v1,2,couldn't figure this one out.,1,Bko_3kLg_,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,Bko_3kLg_,B1xsun1IgO,plaqueattack_v1,3,"concentrate on the bottom yellow blocks, save them somehow.",1,Bko_3kLg_,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,Bko_3kLg_,B1xsun1IgO,avoid_george_v1,4,Do not make contact with yellow block or you lose a life.,1,Bko_3kLg_,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,Bko_3kLg_,B1xsun1IgO,watergame_v1,5,"push purple blue blocks into light blue blocks, do not touch the light blue blocks
",1,Bko_3kLg_,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,Bko_3kLg_,B1xsun1IgO,sokoban_v1,6,"push green blocks into red blocks, plan it out first.",1,Bko_3kLg_,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,Bko_3kLg_,B1xsun1IgO,zelda_v1,7,avoid pink blocks,1,Bko_3kLg_,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,Bko_3kLg_,B1xsun1IgO,lemmings_var2_v1,8,avoid light blue blocks,1,Bko_3kLg_,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,Bko_3kLg_,B1xsun1IgO,push_boulders_v1,9,avoid pink blocks,1,Bko_3kLg_,0,null,,-1
COGSCI21-LIVINGDOC-ITER-FR-1,Ske6xNLxd,B1xl6gVIxO,explore_exploit_v1,0,"It seems that light blue blocks are impassable, go for green blocks first. The game ends once you collect every block of a certain colour.",1,Bko_3kLg_,1,"[""It seems that light blue blocks are impassable, go for green blocks first.""]",Bko_3kLg_,64
COGSCI21-LIVINGDOC-ITER-FR-1,Ske6xNLxd,B1xl6gVIxO,preconditions_v1,1,"Green blocks will end life. Yellow block ends the game,white blocks add to your health, and red blocks are a distraction that waste your life.",1,Bko_3kLg_,1,"[""Green blocks will end life.""]",Bko_3kLg_,115
COGSCI21-LIVINGDOC-ITER-FR-1,Ske6xNLxd,B1xl6gVIxO,relational_v1,2,"You have to push the blocks into eachother. 
Level 2+ you have to push the orange ones into the ones that you go through in order to push the last ones in",1,Bko_3kLg_,1,"[""couldn't figure this one out.""]",Bko_3kLg_,133
COGSCI21-LIVINGDOC-ITER-FR-1,Ske6xNLxd,B1xl6gVIxO,plaqueattack_v1,3,Use Space to shoot the falling orange blocks... Don't let them touch the yellow blocks at the bottom,1,Bko_3kLg_,1,"[""concentrate on the bottom yellow blocks, save them somehow.""]",Bko_3kLg_,66
COGSCI21-LIVINGDOC-ITER-FR-1,Ske6xNLxd,B1xl6gVIxO,avoid_george_v1,4,"Do not make contact with yellow block or you lose a life.
Yellow block goes around turning the Green ones Purple... You have to go around using your SPACE BAR to turn them back to green",1,Bko_3kLg_,1,"[""Do not make contact with yellow block or you lose a life.""]",Bko_3kLg_,128
COGSCI21-LIVINGDOC-ITER-FR-1,Ske6xNLxd,B1xl6gVIxO,watergame_v1,5,"push purple blue blocks into light blue blocks, do not touch the light blue blocks
",1,Bko_3kLg_,1,"[""push purple blue blocks into light blue blocks, do not touch the light blue blocks\n""]",Bko_3kLg_,0
COGSCI21-LIVINGDOC-ITER-FR-1,Ske6xNLxd,B1xl6gVIxO,sokoban_v1,6,"push green blocks into red blocks, plan it out first. One wrong move can end it",1,Bko_3kLg_,1,"[""push green blocks into red blocks, plan it out first.""]",Bko_3kLg_,26
COGSCI21-LIVINGDOC-ITER-FR-1,Ske6xNLxd,B1xl6gVIxO,zelda_v1,7,avoid pink & Brown blocks. Grab the Orange block and get to the Green one after that to win.,1,Bko_3kLg_,1,"[""avoid pink blocks""]",Bko_3kLg_,75
COGSCI21-LIVINGDOC-ITER-FR-1,Ske6xNLxd,B1xl6gVIxO,lemmings_var2_v1,8,"avoid light blue blocks, you can press space bar on dark blue blocks",1,Bko_3kLg_,1,"[""avoid light blue blocks""]",Bko_3kLg_,45
COGSCI21-LIVINGDOC-ITER-FR-1,Ske6xNLxd,B1xl6gVIxO,push_boulders_v1,9,"avoid pink & orange blocks.
Push Green blocks into the Orange ones to get rid of them.. Make it to the Yellow block to win",1,Bko_3kLg_,1,"[""avoid pink blocks""]",Bko_3kLg_,105
COGSCI21-LIVINGDOC-ITER-FR-1,By9tbevgO,H1xcKZlPld,explore_exploit_v1,0,The game ends once you collect every block of a certain colour. It seems that light blue blocks are impassable so go for green blocks first or any other color with the least amount of blocks to collect. ,1,Bko_3kLg_,2,"[""It seems that light blue blocks are impassable, go for green blocks first. The game ends once you collect every block of a certain colour.""]",Ske6xNLxd,116
COGSCI21-LIVINGDOC-ITER-FR-1,By9tbevgO,H1xcKZlPld,preconditions_v1,1,Go for the yellow block to win the level. Green blocks will end your life so use white blocks to add to your health to pass through green blocks. Red blocks are a distraction that waste your life. ,1,Bko_3kLg_,2,"[""Green blocks will end life. Yellow block ends the game,white blocks add to your health, and red blocks are a distraction that waste your life.""]",Ske6xNLxd,82
COGSCI21-LIVINGDOC-ITER-FR-1,By9tbevgO,H1xcKZlPld,relational_v1,2,"You have to push the blocks into eachother. 
Level 2+ you have to push the orange ones into the ones that you go through in order to push the last ones in",1,Bko_3kLg_,2,"[""You have to push the blocks into eachother. \nLevel 2+ you have to push the orange ones into the ones that you go through in order to push the last ones in""]",Ske6xNLxd,0
COGSCI21-LIVINGDOC-ITER-FR-1,By9tbevgO,H1xcKZlPld,plaqueattack_v1,3,Use Space to shoot the falling orange blocks... Don't let them touch the yellow blocks at the bottom,1,Bko_3kLg_,2,"[""Use Space to shoot the falling orange blocks... Don't let them touch the yellow blocks at the bottom""]",Ske6xNLxd,0
COGSCI21-LIVINGDOC-ITER-FR-1,By9tbevgO,H1xcKZlPld,avoid_george_v1,4,Do not make contact with Yellow block or you lose a life. Yellow block goes around turning the Green ones Purple so you have to go around using your SPACE BAR to turn them back to Green,1,Bko_3kLg_,2,"[""Do not make contact with yellow block or you lose a life.\nYellow block goes around turning the Green ones Purple... You have to go around using your SPACE BAR to turn them back to green""]",Ske6xNLxd,7
COGSCI21-LIVINGDOC-ITER-FR-1,By9tbevgO,H1xcKZlPld,watergame_v1,5,"push purple blue blocks into light blue blocks, do not touch the light blue blocks
",1,Bko_3kLg_,2,"[""push purple blue blocks into light blue blocks, do not touch the light blue blocks\n""]",Ske6xNLxd,0
COGSCI21-LIVINGDOC-ITER-FR-1,By9tbevgO,H1xcKZlPld,sokoban_v1,6,"push green blocks into red blocks, plan it out first. One wrong move can end it",1,Bko_3kLg_,2,"[""push green blocks into red blocks, plan it out first. One wrong move can end it""]",Ske6xNLxd,0
COGSCI21-LIVINGDOC-ITER-FR-1,By9tbevgO,H1xcKZlPld,zelda_v1,7,avoid pink & Brown blocks. Grab the Orange block and get to the Green one after that to win.,1,Bko_3kLg_,2,"[""avoid pink & Brown blocks. Grab the Orange block and get to the Green one after that to win.""]",Ske6xNLxd,0
COGSCI21-LIVINGDOC-ITER-FR-1,By9tbevgO,H1xcKZlPld,lemmings_var2_v1,8,Avoid light blue blocks. Press spacebar on dark blue blocks. Avoid any moving blocks.,1,Bko_3kLg_,2,"[""avoid light blue blocks, you can press space bar on dark blue blocks""]",Ske6xNLxd,38
COGSCI21-LIVINGDOC-ITER-FR-1,By9tbevgO,H1xcKZlPld,push_boulders_v1,9,Avoid pink & orange blocks. Push Green blocks into the Orange ones to get rid of them and make it to the Yellow block to win. ,1,Bko_3kLg_,2,"[""avoid pink & orange blocks.\nPush Green blocks into the Orange ones to get rid of them.. Make it to the Yellow block to win""]",Ske6xNLxd,9
COGSCI21-LIVINGDOC-ITER-FR-1,rkfeybvlu,HygfekZwlO,explore_exploit_v1,0,The game ends once you collect every block of a certain colour. It seems that light blue blocks are impassable so go for green blocks first or any other color with the least amount of blocks to collect. ,1,Bko_3kLg_,3,"[""The game ends once you collect every block of a certain colour. It seems that light blue blocks are impassable so go for green blocks first or any other color with the least amount of blocks to collect. ""]",By9tbevgO,0
COGSCI21-LIVINGDOC-ITER-FR-1,rkfeybvlu,HygfekZwlO,preconditions_v1,1,Go for the yellow block to win the level. Green blocks will end your life so use white blocks to add to your health to pass through green blocks. Red blocks are a distraction that waste your life. ,1,Bko_3kLg_,3,"[""Go for the yellow block to win the level. Green blocks will end your life so use white blocks to add to your health to pass through green blocks. Red blocks are a distraction that waste your life. ""]",By9tbevgO,0
COGSCI21-LIVINGDOC-ITER-FR-1,rkfeybvlu,HygfekZwlO,relational_v1,2,"You have to push the blocks into eachother. 
Level 2+ you have to push the orange ones into the ones that you go through in order to push the last ones in",1,Bko_3kLg_,3,"[""You have to push the blocks into eachother. \nLevel 2+ you have to push the orange ones into the ones that you go through in order to push the last ones in""]",By9tbevgO,0
COGSCI21-LIVINGDOC-ITER-FR-1,rkfeybvlu,HygfekZwlO,plaqueattack_v1,3,Use Space to shoot the falling orange blocks... Don't let them touch the yellow blocks at the bottom,1,Bko_3kLg_,3,"[""Use Space to shoot the falling orange blocks... Don't let them touch the yellow blocks at the bottom""]",By9tbevgO,0
COGSCI21-LIVINGDOC-ITER-FR-1,rkfeybvlu,HygfekZwlO,avoid_george_v1,4,Do not make contact with Yellow block or you lose a life. Yellow block goes around turning the Green ones Purple so you have to go around using your SPACE BAR to turn them back to Green,1,Bko_3kLg_,3,"[""Do not make contact with Yellow block or you lose a life. Yellow block goes around turning the Green ones Purple so you have to go around using your SPACE BAR to turn them back to Green""]",By9tbevgO,0
COGSCI21-LIVINGDOC-ITER-FR-1,rkfeybvlu,HygfekZwlO,watergame_v1,5,"push purple blue blocks into light blue blocks, do not touch the light blue blocks
",1,Bko_3kLg_,3,"[""push purple blue blocks into light blue blocks, do not touch the light blue blocks\n""]",By9tbevgO,0
COGSCI21-LIVINGDOC-ITER-FR-1,rkfeybvlu,HygfekZwlO,sokoban_v1,6,"push green blocks into red blocks, plan it out first. One wrong move can end it",1,Bko_3kLg_,3,"[""push green blocks into red blocks, plan it out first. One wrong move can end it""]",By9tbevgO,0
COGSCI21-LIVINGDOC-ITER-FR-1,rkfeybvlu,HygfekZwlO,zelda_v1,7,avoid pink & Brown blocks. Grab the Orange block and get to the Green one after that to win.,1,Bko_3kLg_,3,"[""avoid pink & Brown blocks. Grab the Orange block and get to the Green one after that to win.""]",By9tbevgO,0
COGSCI21-LIVINGDOC-ITER-FR-1,rkfeybvlu,HygfekZwlO,lemmings_var2_v1,8,Avoid light blue blocks. Press spacebar on dark blue blocks. Avoid any moving blocks.,1,Bko_3kLg_,3,"[""Avoid light blue blocks. Press spacebar on dark blue blocks. Avoid any moving blocks.""]",By9tbevgO,0
COGSCI21-LIVINGDOC-ITER-FR-1,rkfeybvlu,HygfekZwlO,push_boulders_v1,9,Avoid pink & orange blocks. Push Green blocks into the Orange ones to get rid of them and make it to the Yellow block to win. ,1,Bko_3kLg_,3,"[""Avoid pink & orange blocks. Push Green blocks into the Orange ones to get rid of them and make it to the Yellow block to win. ""]",By9tbevgO,0
COGSCI21-LIVINGDOC-ITER-FR-1,By4DUfwl_,BkeVPLGvxu,explore_exploit_v1,0,The game ends once you collect every block of a certain color. It seems that light blue blocks are impassable so go for green blocks first or any other color with the least amount of blocks to collect. ,2,Bko_3kLg_,4,"[""The game ends once you collect every block of a certain colour. It seems that light blue blocks are impassable so go for green blocks first or any other color with the least amount of blocks to collect. ""]",rkfeybvlu,1
COGSCI21-LIVINGDOC-ITER-FR-1,By4DUfwl_,BkeVPLGvxu,preconditions_v1,1,"Go for the yellow block to win the level. Green blocks will end your life so use white blocks to add to your health to pass through green blocks. Red blocks are a distraction that waste your life. Got one white box in second round and tried to go through green box to get to the yellow one, but failed both times.",2,Bko_3kLg_,4,"[""Go for the yellow block to win the level. Green blocks will end your life so use white blocks to add to your health to pass through green blocks. Red blocks are a distraction that waste your life. ""]",rkfeybvlu,116
COGSCI21-LIVINGDOC-ITER-FR-1,By4DUfwl_,BkeVPLGvxu,relational_v1,2,"You have to push the blocks into each other. 
Level 2+ you have to push the orange ones into the ones that you go through in order to push the last ones in",1,Bko_3kLg_,4,"[""You have to push the blocks into eachother. \nLevel 2+ you have to push the orange ones into the ones that you go through in order to push the last ones in""]",rkfeybvlu,1
