deployment,chain,generation,exp_id,game_number,game_name,message,edit_distance,sentence,sentence_number,sentence_is_duplicate
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,4,Byza-lPlO,7,zelda_v1,Avoid the moving pink squares! Try to get to the green square without them hitting you. You may have to get to the orange square as well. I don't really know to be honest.,84,Try to get to the green square without them hitting you.,1,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,4,Byza-lPlO,7,zelda_v1,Avoid the moving pink squares! Try to get to the green square without them hitting you. You may have to get to the orange square as well. I don't really know to be honest.,84,You may have to get to the orange square as well.,2,False
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,4,Byza-lPlO,7,zelda_v1,Avoid the moving pink squares! Try to get to the green square without them hitting you. You may have to get to the orange square as well. I don't really know to be honest.,84,I don't really know to be honest.,3,False
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,4,Byza-lPlO,8,plaqueattack_v1,"Avoid the orange squares, you will lose points! Just that!",11,"Avoid the orange squares, you will lose points!",0,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,4,Byza-lPlO,8,plaqueattack_v1,"Avoid the orange squares, you will lose points! Just that!",11,Just that!,1,False
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,4,Byza-lPlO,9,avoid_george_v1,Use the spacebar to turn the purple squares back to green and avoid the beige square.,0,Use the spacebar to turn the purple squares back to green and avoid the beige square.,0,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,0,explore_exploit_v1,"Remember to use your arrows. Tap the arrows, holding them down won't move you. Get all the green squares as fast as you can to win the game! Light orange moves on to the next level. This is very good advice :)",79,Remember to use your arrows.,0,False
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,0,explore_exploit_v1,"Remember to use your arrows. Tap the arrows, holding them down won't move you. Get all the green squares as fast as you can to win the game! Light orange moves on to the next level. This is very good advice :)",79,"Tap the arrows, holding them down won't move you.",1,False
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,0,explore_exploit_v1,"Remember to use your arrows. Tap the arrows, holding them down won't move you. Get all the green squares as fast as you can to win the game! Light orange moves on to the next level. This is very good advice :)",79,Get all the green squares as fast as you can to win the game!,2,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,0,explore_exploit_v1,"Remember to use your arrows. Tap the arrows, holding them down won't move you. Get all the green squares as fast as you can to win the game! Light orange moves on to the next level. This is very good advice :)",79,Light orange moves on to the next level.,3,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,0,explore_exploit_v1,"Remember to use your arrows. Tap the arrows, holding them down won't move you. Get all the green squares as fast as you can to win the game! Light orange moves on to the next level. This is very good advice :)",79,This is very good advice :),4,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,1,preconditions_v1,"The goal is to get the yellow squares. Get as many of the white squares for protection as you need to access the yellow square. One white square for protection from one green square. You can stack more than one white square as well, to get through more than one green square. Be careful to stay away from the green squares unless you really have to - they will cost you a life!",57,The goal is to get the yellow squares.,0,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,1,preconditions_v1,"The goal is to get the yellow squares. Get as many of the white squares for protection as you need to access the yellow square. One white square for protection from one green square. You can stack more than one white square as well, to get through more than one green square. Be careful to stay away from the green squares unless you really have to - they will cost you a life!",57,Get as many of the white squares for protection as you need to access the yellow square.,1,False
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,1,preconditions_v1,"The goal is to get the yellow squares. Get as many of the white squares for protection as you need to access the yellow square. One white square for protection from one green square. You can stack more than one white square as well, to get through more than one green square. Be careful to stay away from the green squares unless you really have to - they will cost you a life!",57,One white square for protection from one green square.,2,False
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,1,preconditions_v1,"The goal is to get the yellow squares. Get as many of the white squares for protection as you need to access the yellow square. One white square for protection from one green square. You can stack more than one white square as well, to get through more than one green square. Be careful to stay away from the green squares unless you really have to - they will cost you a life!",57,"You can stack more than one white square as well, to get through more than one green square.",3,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,1,preconditions_v1,"The goal is to get the yellow squares. Get as many of the white squares for protection as you need to access the yellow square. One white square for protection from one green square. You can stack more than one white square as well, to get through more than one green square. Be careful to stay away from the green squares unless you really have to - they will cost you a life!",57,Be careful to stay away from the green squares unless you really have to - they will cost you a life!,4,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,2,push_boulders_v1,"The goal is to get the yellow block. Watch out for the red blocks. You can use the green blocks to protect yourself by pushing them. Make sure the green squares have room to move, don't get yourself stuck behind a green square. Look at where you want to go before you make your move.",53,The goal is to get the yellow block.,0,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,2,push_boulders_v1,"The goal is to get the yellow block. Watch out for the red blocks. You can use the green blocks to protect yourself by pushing them. Make sure the green squares have room to move, don't get yourself stuck behind a green square. Look at where you want to go before you make your move.",53,Watch out for the red blocks.,1,False
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,2,push_boulders_v1,"The goal is to get the yellow block. Watch out for the red blocks. You can use the green blocks to protect yourself by pushing them. Make sure the green squares have room to move, don't get yourself stuck behind a green square. Look at where you want to go before you make your move.",53,You can use the green blocks to protect yourself by pushing them.,2,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,2,push_boulders_v1,"The goal is to get the yellow block. Watch out for the red blocks. You can use the green blocks to protect yourself by pushing them. Make sure the green squares have room to move, don't get yourself stuck behind a green square. Look at where you want to go before you make your move.",53,"Make sure the green squares have room to move, don't get yourself stuck behind a green square.",3,False
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,2,push_boulders_v1,"The goal is to get the yellow block. Watch out for the red blocks. You can use the green blocks to protect yourself by pushing them. Make sure the green squares have room to move, don't get yourself stuck behind a green square. Look at where you want to go before you make your move.",53,Look at where you want to go before you make your move.,4,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,3,watergame_v1,"Try to get the brown square but watch out for the turquoise squares (light blue)! You can push the blue squares around to protect you! Don't block the blue squares with the walls or each other, otherwise you'll become stuck. Figure out your route before you start.",31,Try to get the brown square but watch out for the turquoise squares (light blue)!,0,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,3,watergame_v1,"Try to get the brown square but watch out for the turquoise squares (light blue)! You can push the blue squares around to protect you! Don't block the blue squares with the walls or each other, otherwise you'll become stuck. Figure out your route before you start.",31,You can push the blue squares around to protect you!,1,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,3,watergame_v1,"Try to get the brown square but watch out for the turquoise squares (light blue)! You can push the blue squares around to protect you! Don't block the blue squares with the walls or each other, otherwise you'll become stuck. Figure out your route before you start.",31,"Don't block the blue squares with the walls or each other, otherwise you'll become stuck.",2,False
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,3,watergame_v1,"Try to get the brown square but watch out for the turquoise squares (light blue)! You can push the blue squares around to protect you! Don't block the blue squares with the walls or each other, otherwise you'll become stuck. Figure out your route before you start.",31,Figure out your route before you start.,3,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,4,relational_v1,"You are the white square, move the orange blocks onto the purple squares. And then move the blue squares on top of that to win. If you can find the purple squares, good for you as I didn't have any purple squares. This game seems to be missing the purple squares. ",51,"You are the white square, move the orange blocks onto the purple squares.",0,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,4,relational_v1,"You are the white square, move the orange blocks onto the purple squares. And then move the blue squares on top of that to win. If you can find the purple squares, good for you as I didn't have any purple squares. This game seems to be missing the purple squares. ",51,And then move the blue squares on top of that to win.,1,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,4,relational_v1,"You are the white square, move the orange blocks onto the purple squares. And then move the blue squares on top of that to win. If you can find the purple squares, good for you as I didn't have any purple squares. This game seems to be missing the purple squares. ",51,"If you can find the purple squares, good for you as I didn't have any purple squares.",2,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,4,relational_v1,"You are the white square, move the orange blocks onto the purple squares. And then move the blue squares on top of that to win. If you can find the purple squares, good for you as I didn't have any purple squares. This game seems to be missing the purple squares. ",51,This game seems to be missing the purple squares.,3,False
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,5,sokoban_v1,The goal is to get the light green squares into the red squares. You can go through the red squares freely without losing the game or getting blocked. Plan your route before you start and don't block the green squares. This is good advice!,21,The goal is to get the light green squares into the red squares.,0,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,5,sokoban_v1,The goal is to get the light green squares into the red squares. You can go through the red squares freely without losing the game or getting blocked. Plan your route before you start and don't block the green squares. This is good advice!,21,You can go through the red squares freely without losing the game or getting blocked.,1,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,5,sokoban_v1,The goal is to get the light green squares into the red squares. You can go through the red squares freely without losing the game or getting blocked. Plan your route before you start and don't block the green squares. This is good advice!,21,Plan your route before you start and don't block the green squares.,2,True
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,5,sokoban_v1,The goal is to get the light green squares into the red squares. You can go through the red squares freely without losing the game or getting blocked. Plan your route before you start and don't block the green squares. This is good advice!,21,This is good advice!,3,False
COGSCI21-LIVINGDOC-ITER-FR-1,Bkh-iyIgu,5,r1rLNZPxO,6,lemmings_var2_v1,You can use the spacebar to break down the grey squares. Let the red squares reach the green square in as few moves as possible. Try to make it as easy as possible for the red squares to reach the green square. Try to break down as many grey squares as quickly as possible. ,64,You can use the spacebar to break down the grey squares.,0,True
