deployment,exp_id,val_id,game_name,game_number,message,passed_count,chain,generation,received_messages,received_from_id,edit_distance,diff_list,diff_del_count,diff_add_count,diff_unchanged_count
COGSCI21-LIVINGDOC-ITER-FR-1,BkYkm7Dl_,B1gFkX7Dgd,preconditions_v1,1,"The goal is to get the yellow squares. Get as many of the white squares for protection as you need to access the yellow square. One white square for protection from one green square. You can stack more than one white square as well, to get through more than one green square. avoid green squares unless you really have to - they will cost you a life!",1,Bkh-iyIgu,6,"The goal is to get the yellow squares. Get as many of the white squares for protection as you need to access the yellow square. One white square for protection from one green square. You can stack more than one white square as well, to get through more than one green square. Be careful to stay away from the green squares unless you really have to - they will cost you a life!",r1rLNZPxO,30,"['The goal is to get the yellow squares. Get as many of the white squares for protection as you need to access the yellow square. One white square for protection from one green square. You can stack more than one white square as well, to get through more than one green square. ', 'DEL(Be careful to stay away from the green squares unless you really h)', 'av', 'ADD(oid green squares unless you really hav)', 'e to - they will cost you a life!']",30.0,3.0,347.0
COGSCI21-LIVINGDOC-ITER-FR-1,BkYkm7Dl_,B1gFkX7Dgd,push_boulders_v1,2,"The goal is to get the yellow block. Watch out for the red blocks. You can use the green blocks to protect yourself by pushing them. Make sure the green squares have room to move, don't get yourself stuck behind a green square. Look at where you want to go before you make your move. avoid red balls at all cost",1,Bkh-iyIgu,6,"The goal is to get the yellow block. Watch out for the red blocks. You can use the green blocks to protect yourself by pushing them. Make sure the green squares have room to move, don't get yourself stuck behind a green square. Look at where you want to go before you make your move.",r1rLNZPxO,28,"[""The goal is to get the yellow block. Watch out for the red blocks. You can use the green blocks to protect yourself by pushing them. Make sure the green squares have room to move, don't get yourself stuck behind a green square. Look at where you want to go before you make your move."", 'ADD( avoid red balls at all cost)']",0.0,28.0,283.0
COGSCI21-LIVINGDOC-ITER-FR-1,BkYkm7Dl_,B1gFkX7Dgd,watergame_v1,3,"Try to get the brown square but watch out for the turquoise squares (light blue)! You can push the blue squares around to protect you! Don't block the blue squares with the walls or each other, otherwise you'll become stuck. make sure to Figure out your route before you start.",1,Bkh-iyIgu,6,"Try to get the brown square but watch out for the turquoise squares (light blue)! You can push the blue squares around to protect you! Don't block the blue squares with the walls or each other, otherwise you'll become stuck. Figure out your route before you start.",r1rLNZPxO,13,"[""Try to get the brown square but watch out for the turquoise squares (light blue)! You can push the blue squares around to protect you! Don't block the blue squares with the walls or each other, otherwise you'll become stuck. "", 'ADD(make sure to )', 'Figure out your route before you start.']",0.0,13.0,264.0
COGSCI21-LIVINGDOC-ITER-FR-1,BkYkm7Dl_,B1gFkX7Dgd,relational_v1,4,"You are the white square, move the orange blocks onto the purple squares. And then move the blue squares on top of that to win. there are no purple squares. ",1,Bkh-iyIgu,6,"You are the white square, move the orange blocks onto the purple squares. And then move the blue squares on top of that to win. If you can find the purple squares, good for you as I didn't have any purple squares. This game seems to be missing the purple squares. ",r1rLNZPxO,107,"['You are the white square, move the orange blocks onto the purple squares. And then move the blue squares on top of that to win. ', 'DEL(If you can find )', 'the', 'DEL( pu)', 'r', 'DEL(pl)', 'e ', 'DEL(squ)', 'are', 'DEL(s,)', ' ', 'DEL(g)', 'ADD(n)', 'o', ""DEL(od for you as I didn't have any)"", ' purple squares. ', 'DEL(This game seems to be missing the purple squares. )']",107.0,0.0,157.0
COGSCI21-LIVINGDOC-ITER-FR-1,BkYkm7Dl_,B1gFkX7Dgd,sokoban_v1,5,The goal is to get the light green squares into the red squares. You can go through the red squares freely without losing the game or getting blocked. Plan your route before you start and don't block the green squares.  push all green boxes to the red box below This is good advice!,1,Bkh-iyIgu,6,The goal is to get the light green squares into the red squares. You can go through the red squares freely without losing the game or getting blocked. Plan your route before you start and don't block the green squares. This is good advice!,r1rLNZPxO,43,"[""The goal is to get the light green squares into the red squares. You can go through the red squares freely without losing the game or getting blocked. Plan your route before you start and don't block the green squares. "", 'ADD( push all green boxes to the red box below )', 'This is good advice!']",0.0,43.0,239.0
COGSCI21-LIVINGDOC-ITER-FR-1,BkYkm7Dl_,B1gFkX7Dgd,lemmings_var2_v1,6,You can use the spacebar to break down the grey squares. Let the red squares reach the green square in as few moves as possible. Try to make it as easy as possible for the red squares to reach the green square. ensure to break down as many grey squares as quickly as possible. ,1,Bkh-iyIgu,6,You can use the spacebar to break down the grey squares. Let the red squares reach the green square in as few moves as possible. Try to make it as easy as possible for the red squares to reach the green square. Try to break down as many grey squares as quickly as possible. ,r1rLNZPxO,5,"['You can use the spacebar to break down the grey squares. Let the red squares reach the green square in as few moves as possible. Try to make it as easy as possible for the red squares to reach the green square. ', 'DEL(T)', 'ADD(ensu)', 'r', 'DEL(y)', 'ADD(e)', ' to break down as many grey squares as quickly as possible. ']",2.0,5.0,272.0
COGSCI21-LIVINGDOC-ITER-FR-1,BkYkm7Dl_,B1gFkX7Dgd,zelda_v1,7,Avoid all the  moving squares! Try to get to the green square and red square without them hitting you. ,1,Bkh-iyIgu,6,Avoid any moving squares! Try to get to the green square and red square without them hitting you. ,r1rLNZPxO,7,"['Avoid a', 'DEL(ny)', 'ADD(ll the )', ' moving squares! Try to get to the green square and red square without them hitting you. ']",2.0,7.0,96.0
COGSCI21-LIVINGDOC-ITER-FR-1,BkYkm7Dl_,B1gFkX7Dgd,plaqueattack_v1,8,"Avoid the orange squares, you will lose points! Just that!",1,Bkh-iyIgu,6,"Avoid the orange squares, you will lose points! Just that!",r1rLNZPxO,0,"['Avoid the orange squares, you will lose points! Just that!']",0.0,0.0,58.0
COGSCI21-LIVINGDOC-ITER-FR-1,BkYkm7Dl_,B1gFkX7Dgd,avoid_george_v1,9,Use the spacebar to turn the purple squares back to green and avoid the beige square. you need to be fast about it,1,Bkh-iyIgu,6,Use the spacebar to turn the purple squares back to green and avoid the beige square.,r1rLNZPxO,29,"['Use the spacebar to turn the purple squares back to green and avoid the beige square.', 'ADD( you need to be fast about it)']",0.0,29.0,85.0
COGSCI21-LIVINGDOC-ITER-FR-1,Syn5edDgO,Hyxn5x_Dld,explore_exploit_v1,0,"Remember to use your arrow keys. Tap the arrows, as holding them down won't move you. Get all the green squares as fast as you can to win the game! If you can't collect all of the green squares, collect the other (red-orange) squares. Light orange moves on to the next level. The more you get the colors, the higher your cumulative score gets.",0,Bkh-iyIgu,7,"Remember to use your arrows. Tap the arrows, holding them down won't move you. Get all the green squares as fast as you can to win the game! Light orange moves on to the next level. the more you get the colors, the higher your accumulative scores This is very good advice :)",BkYkm7Dl_,123,"['Remember to use your arrow', 'ADD( key)', 's. Tap the arrows, ', 'ADD(as )', ""holding them down won't move you. Get all the green squares as fast as you can to win the game! "", ""ADD(If you can't collect all of the green squares, collect the other (red-orange) squares. )"", 'Light orange moves on to the next level. ', 'DEL(t)', 'ADD(T)', 'he more you get the colors, the higher your ', 'DEL(ac)', 'cumulative score', 'DEL(s)', ' ', 'DEL(This is very )', 'g', 'DEL(ood advic)', 'e', 'DEL( :))', 'ADD(ts.)']",29.0,98.0,245.0
COGSCI21-LIVINGDOC-ITER-FR-1,Syn5edDgO,Hyxn5x_Dld,preconditions_v1,1,"The goal is to get the yellow squares. Get as many of the white squares for protection as you need to access the yellow square. One white square for protection from one green square. You can stack more than one white square as well, to get through more than one green square. avoid green squares unless you really have to -- they will cost you a life!",0,Bkh-iyIgu,7,"The goal is to get the yellow squares. Get as many of the white squares for protection as you need to access the yellow square. One white square for protection from one green square. You can stack more than one white square as well, to get through more than one green square. avoid green squares unless you really have to - they will cost you a life!",BkYkm7Dl_,1,"['The goal is to get the yellow squares. Get as many of the white squares for protection as you need to access the yellow square. One white square for protection from one green square. You can stack more than one white square as well, to get through more than one green square. avoid green squares unless you really have to -', 'ADD(-)', ' they will cost you a life!']",0.0,1.0,350.0
COGSCI21-LIVINGDOC-ITER-FR-1,Syn5edDgO,Hyxn5x_Dld,push_boulders_v1,2,"The goal is to get the yellow block. Watch out for the red blocks. You can use the green blocks to protect yourself by pushing them. Make sure the green squares have room to move, don't get yourself stuck behind a green square. Look at where you want to go before you make your move. Avoid red blocks at all cost",0,Bkh-iyIgu,7,"The goal is to get the yellow block. Watch out for the red blocks. You can use the green blocks to protect yourself by pushing them. Make sure the green squares have room to move, don't get yourself stuck behind a green square. Look at where you want to go before you make your move. avoid red balls at all cost",BkYkm7Dl_,5,"[""The goal is to get the yellow block. Watch out for the red blocks. You can use the green blocks to protect yourself by pushing them. Make sure the green squares have room to move, don't get yourself stuck behind a green square. Look at where you want to go before you make your move. "", 'DEL(a)', 'ADD(A)', 'void red b', 'DEL(a)', 'l', 'DEL(ls at all c)', 'o', 'ADD(ck)', 's', 'ADD( a)', 't', 'ADD( all cost)']",3.0,4.0,308.0
COGSCI21-LIVINGDOC-ITER-FR-1,Syn5edDgO,Hyxn5x_Dld,watergame_v1,3,"Try to get the brown square but watch out for the turquoise squares (light blue)! You can push the blue squares around to protect you! Don't block the blue squares with the walls or each other, otherwise you'll become stuck. make sure to figure out your route before you start.",0,Bkh-iyIgu,7,"Try to get the brown square but watch out for the turquoise squares (light blue)! You can push the blue squares around to protect you! Don't block the blue squares with the walls or each other, otherwise you'll become stuck. make sure to Figure out your route before you start.",BkYkm7Dl_,1,"[""Try to get the brown square but watch out for the turquoise squares (light blue)! You can push the blue squares around to protect you! Don't block the blue squares with the walls or each other, otherwise you'll become stuck. make sure to "", 'DEL(F)', 'ADD(f)', 'igure out your route before you start.']",1.0,1.0,276.0
COGSCI21-LIVINGDOC-ITER-FR-1,Syn5edDgO,Hyxn5x_Dld,relational_v1,4,"You are the white square. Move the blue blocks on to the yellow squares to win. If there are no yellow squares, push an orange square onto a purple square. If there are pink squares, push it so it will become an orange square. If there are no pink OR orange squares, move against the blocks to turn them into yellow squares.",0,Bkh-iyIgu,7,"You are the white square, move the orange blocks onto the purple squares. And then move the blue squares on top of that to win. there are no purple squares. ",BkYkm7Dl_,201,"['You are the white square', 'DEL(,)', 'ADD(.)', ' ', 'DEL(m)', 'ADD(M)', 'ove the ', 'ADD(blu)', 'DEL(orang)', 'e blocks on', 'DEL(to)', ' t', 'ADD(o)', 'DEL(he)', ' ', 'DEL(purple squares. And )', 'the', 'DEL(n)', ' ', 'ADD(yellow squares to win. If there are no yellow squares, push an orange square onto a purple square. If there are pink squares, push it so it will beco)', 'm', 'ADD(e an orange square. If there are no pink OR orange squares, m)', 'ove ', 'ADD(against )', 'the bl', 'DEL(ue squares )', 'o', 'ADD(ck)', 'DEL(n top of that to win. there are no purple )', 's', 'DEL(quares.)', ' ', 'ADD(to turn them into yellow squares.)']",28.0,195.0,129.0
COGSCI21-LIVINGDOC-ITER-FR-1,Syn5edDgO,Hyxn5x_Dld,sokoban_v1,5,The goal is to get the light green squares into the red squares. You can go through the red squares freely without losing the game or getting blocked. Plan your route before you start and don't block the green squares. Push all of the green boxes to the most accessible square.,0,Bkh-iyIgu,7,The goal is to get the light green squares into the red squares. You can go through the red squares freely without losing the game or getting blocked. Plan your route before you start and don't block the green squares.  push all green boxes to the red box below This is good advice!,BkYkm7Dl_,38,"[""The goal is to get the light green squares into the red squares. You can go through the red squares freely without losing the game or getting blocked. Plan your route before you start and don't block the green squares. "", 'ADD(P)', 'DEL( p)', 'ush all', 'ADD( of the)', ' green boxes to the ', 'ADD(m)', 'DEL(red b)', 'o', 'DEL(x below Thi)', 's', 'ADD(t)', ' ', 'DEL(is good )', 'a', 'DEL(dvi)', 'c', 'ADD(c)', 'e', 'DEL(!)', 'ADD(ssible square.)']",28.0,23.0,254.0
